State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/06/2025,2200,2300,2300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/06/2025,2100,2200,2200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/06/2025,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/06/2025,2200,2300,2300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/06/2025,2100,2200,2200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/06/2025,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/07/2025,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/07/2025,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/07/2025,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/07/2025,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/07/2025,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/07/2025,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/08/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/08/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,04/08/2025,3700,3800,3800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/08/2025,4000,4100,4100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/08/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,18/08/2025,4000,4100,4100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/08/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/09/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/09/2025,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/09/2025,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,24/09/2025,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/10/2025,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/10/2025,4100,4200,4200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/10/2025,4800,4900,4900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/10/2025,4700,4800,4800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/10/2025,4700,4800,4800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/10/2025,4700,4800,4800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,01/01/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/01/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/01/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/01/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/01/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,01/02/2021,1400,1400,1400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/02/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/02/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/02/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/02/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/02/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/02/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/03/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/03/2021,1300,1400,1400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/03/2021,1300,1400,1400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/03/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/03/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/04/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/04/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/04/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/04/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/05/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,04/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,18/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/05/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/06/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/06/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,24/06/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/06/2021,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,26/06/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/06/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/06/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/07/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/07/2021,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/07/2021,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/07/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/07/2021,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/07/2021,3000,3100,3100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/07/2021,3000,3100,3100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/07/2021,3000,3100,3100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/08/2021,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/08/2021,2700,2800,2800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/08/2021,2700,2800,2800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/08/2021,2700,2800,2800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/09/2021,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/09/2021,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/09/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/09/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/10/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/10/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/10/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/10/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/10/2021,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/11/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/11/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/11/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/11/2021,1400,1500,1500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/11/2021,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/12/2021,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/12/2021,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,18/12/2021,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/12/2021,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/01/2023,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/01/2023,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/01/2023,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/01/2023,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/01/2023,2800,2900,2900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,24/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,31/01/2023,2900,3000,3000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/02/2023,3000,3100,3100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/02/2023,3300,3400,3400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/02/2023,3500,3600,3600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/02/2023,4000,4100,4100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/03/2023,4000,4100,4100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/03/2023,4000,4100,4100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/03/2023,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/03/2023,3900,4000,4000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/03/2023,5800,5900,5900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/09/2023,13500,13600,13600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/09/2023,13600,13700,13700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/09/2023,13700,13800,13800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/09/2023,14100,14200,14200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/10/2023,14100,14200,14200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/10/2023,6300,6400,6400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/10/2023,6300,6400,6400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,26/10/2023,6800,6900,6900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/10/2023,6800,6900,6900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/11/2023,6900,7000,7000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/11/2023,7000,7100,7100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/11/2023,6900,7000,7000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/11/2023,6900,7000,7000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/11/2023,6500,6600,6600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/11/2023,6400,6500,6500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/12/2023,6500,6600,6600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/12/2023,6400,6500,6500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/12/2023,6500,6600,6600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/12/2023,6700,6800,6800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/12/2023,6700,6800,6800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/12/2023,6400,6500,6500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/12/2023,6400,6500,6500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/12/2023,6800,6900,6900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/01/2022,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/01/2022,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/01/2022,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/02/2022,1000,1100,1100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/02/2022,900,1000,1000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,18/02/2022,900,1000,1000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/03/2022,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/03/2022,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/03/2022,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/03/2022,1800,1900,1900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,01/04/2022,1800,1900,1900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/04/2022,1800,1900,1900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/04/2022,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/04/2022,1700,1800,1800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/04/2022,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/05/2022,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/06/2022,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/06/2022,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/06/2022,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/06/2022,1900,2000,2000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/07/2022,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/01/2020,3700,3800,3800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/01/2020,3700,3800,3800,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/01/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/01/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/01/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,31/01/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/02/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/02/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/02/2020,3800,3900,3900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/02/2020,3600,3700,3700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/02/2020,3500,3600,3600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/03/2020,3400,3500,3500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/03/2020,3400,3500,3500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/03/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/03/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,01/04/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,04/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/04/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/05/2020,3100,3200,3200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/05/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/05/2020,3300,3400,3400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/05/2020,3300,3400,3400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/05/2020,3400,3500,3500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/05/2020,3400,3500,3500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/05/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/06/2020,3200,3300,3300,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/06/2020,4300,4400,4400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/06/2020,4800,4900,4900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,24/06/2020,4500,4600,4600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/07/2020,4600,4700,4700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/07/2020,4600,4700,4700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,08/07/2020,4600,4700,4700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/07/2020,4500,4600,4600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/07/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,31/07/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/08/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/08/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/08/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/08/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/08/2020,5300,5400,5400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,24/08/2020,5900,6000,6000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/08/2020,5900,6000,6000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,17/09/2020,5500,5600,5600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,18/09/2020,5500,5600,5600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,21/09/2020,5500,5600,5600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,26/09/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,02/10/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/10/2020,4800,4900,4900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,10/10/2020,4900,5000,5000,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/10/2020,4800,4900,4900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,13/10/2020,4800,4900,4900,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,16/10/2020,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/10/2020,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/10/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/11/2020,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/11/2020,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/11/2020,1600,1700,1700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/11/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,28/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/12/2020,1500,1600,1600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/08/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,06/08/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,09/08/2022,2600,2700,2700,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/08/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,20/08/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/08/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,07/09/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,19/09/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,27/09/2022,2300,2400,2400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,30/09/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,01/10/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,05/10/2022,2500,2600,2600,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/10/2022,2300,2400,2400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,12/10/2022,2300,2400,2400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,14/10/2022,2100,2200,2200,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,22/10/2022,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,25/10/2022,2000,2100,2100,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,29/10/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,31/10/2022,2300,2400,2400,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,03/11/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,11/11/2022,2400,2500,2500,103
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,15/11/2022,2300,2400,2400,103
